,race,count_s,count_hotkey50,count_hotkey40,count_hotkey52,count_hotkey42,count_hotkey10,count_hotkey12,count_hotkey20,count_hotkey22,count_hotkey30,count_hotkey60,count_hotkey62,count_hotkey32,count_Base,count_hotkey70,count_hotkey72,count_hotkey00,count_hotkey90,count_hotkey80,count_SingleMineral,count_hotkey02,count_hotkey82,count_hotkey92,count_hotkey91,count_hotkey01,count_hotkey41,count_hotkey21,count_hotkey71,count_hotkey81,count_hotkey61,count_hotkey11,count_hotkey51,count_hotkey31,first_time_s,first_time_hotkey50,first_time_hotkey40,first_time_hotkey52,first_time_hotkey42,first_time_hotkey10,first_time_hotkey12,first_time_hotkey20,first_time_hotkey22,first_time_hotkey30,first_time_hotkey60,first_time_hotkey62,first_time_hotkey32,first_time_Base,first_time_hotkey70,first_time_hotkey72,first_time_hotkey00,first_time_hotkey90,first_time_hotkey80,first_time_SingleMineral,first_time_hotkey02,first_time_hotkey82,first_time_hotkey92,first_time_hotkey91,first_time_hotkey01,first_time_hotkey41,first_time_hotkey21,first_time_hotkey71,first_time_hotkey81,first_time_hotkey61,first_time_hotkey11,first_time_hotkey51,first_time_hotkey31,line_position,avg_micro_apm,max_ap5s
262,0,4,0,0,0,0,26,0,90,2,0,68,5,0,368,2,0,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,0,7000,7000,6999,7000,225,7000,230,40,7000,40,90,7000,95,0,7000,0,7000,7000,7000,7000,7000,7000,7000,7000,6999,7000,6999,7000,7000,6999,7000,0,1727,1892,24
263,2,14,0,0,1,0,24,22,356,27,22,239,2,0,12,7,1,39,6,1,249,0,1,23,0,1,0,0,1,0,0,1,0,886,135,7000,7000,4,7000,0,390,10,0,600,370,0,7000,90,285,5,290,135,5,10,7000,5,90,7000,5,6999,7000,4,7000,7000,4,7000,0,1750,1831,34
264,2,7,0,0,1,0,23,16,376,27,15,171,2,0,13,4,1,39,3,0,279,0,1,16,0,1,0,0,1,0,0,1,0,704,160,7000,7000,4,7000,0,310,10,0,480,435,0,7000,35,235,5,275,0,7000,10,7000,5,145,7000,5,6999,7000,4,7000,7000,4,7000,0,1751,2007,37
265,2,13,0,0,1,0,21,12,220,25,8,40,3,0,7,5,1,28,5,0,198,0,1,23,0,1,0,0,1,0,0,1,0,535,125,7000,7000,4,7000,0,235,10,0,585,445,0,7000,130,280,5,315,0,7000,10,7000,5,60,7000,5,6999,7000,4,7000,7000,4,7000,0,1752,1671,29
266,2,16,1,0,1,0,27,24,395,35,8,25,3,0,17,5,1,49,5,0,272,0,1,22,1,1,0,0,1,0,0,1,0,1028,130,545,7000,4,7000,5,320,10,5,595,350,0,7000,125,270,5,295,5,7000,10,7000,5,110,550,5,6999,7000,4,7000,7000,4,7000,0,1753,1929,32
267,2,12,0,0,1,0,25,31,318,38,2,15,2,0,17,3,1,34,5,0,279,0,1,19,1,1,0,0,1,0,0,1,0,973,160,7000,7000,4,7000,5,195,10,5,545,170,0,7000,85,235,5,295,5,7000,10,7000,5,130,780,5,6999,7000,4,7000,7000,4,7000,0,1754,1995,27
268,0,22,1,1,0,0,25,0,120,7,0,14,6,0,34,2,0,27,3,0,49,3,0,15,1,0,0,1,0,0,1,0,0,257,0,315,670,6999,7000,125,7000,135,0,7000,280,0,7000,35,0,7000,390,0,7000,50,0,7000,310,0,7000,6999,0,6999,7000,0,6999,7000,0,1711,797,9
269,0,17,0,1,0,0,32,0,132,17,0,99,5,0,53,3,0,39,2,0,43,2,0,22,1,0,1,1,0,0,1,0,0,322,0,7000,840,6999,7000,115,7000,130,5,7000,255,5,7000,20,5,7000,265,5,7000,50,5,7000,285,5,7000,1049,5,6999,7000,5,6999,7000,0,1713,843,10
270,0,13,0,1,0,0,18,0,104,5,0,41,5,0,30,5,0,33,1,0,23,1,0,15,1,0,0,1,0,0,1,0,0,188,0,7000,610,6999,7000,125,7000,130,10,7000,265,10,7000,20,10,7000,175,10,7000,30,10,7000,280,10,7000,6999,10,6999,7000,10,6999,7000,0,1715,810,9
271,2,43,3,0,0,0,6,40,1004,4,6,111,3,7,7,1,3,1121,3,4,103,3,0,76,2,0,9,1,0,285,1,0,4,1850,125,300,7000,6999,7000,0,225,5,230,460,230,700,945,775,0,130,5,0,280,30,110,7000,120,340,7000,344,35,6999,35,0,6999,340,0,1696,3956,78
272,2,33,2,0,0,0,4,25,809,4,2,57,1,3,0,1,5,934,4,5,88,3,2,65,2,0,10,1,0,281,2,0,7,1097,130,95,7000,6999,7000,0,245,5,420,805,460,690,870,7000,0,130,5,0,290,40,105,450,110,375,7000,384,45,6999,50,0,6999,410,0,1698,3695,124
273,2,18,1,0,0,0,7,22,658,6,5,30,1,0,0,1,1,707,2,3,70,2,0,20,0,0,0,1,0,183,1,0,2,754,5,390,7000,6999,7000,0,230,5,230,475,230,545,7000,7000,5,125,5,5,285,25,105,7000,110,7000,7000,6999,35,6999,35,0,6999,230,0,1700,4003,76
274,0,39,0,0,0,0,4,0,449,8,0,703,10,0,114,35,0,927,3,0,3,0,0,0,1,0,1,1,0,0,0,0,0,368,0,7000,7000,6999,7000,0,7000,5,45,7000,50,5,7000,5,5,7000,100,460,7000,470,7000,7000,7000,245,7000,329,410,6999,7000,7000,6999,7000,0,1452,2736,38
275,0,12,0,0,0,0,3,0,705,4,0,409,15,0,219,40,0,817,8,0,50,0,0,0,1,0,1,0,0,0,0,0,0,319,0,7000,7000,6999,7000,0,7000,5,45,7000,55,5,7000,5,5,7000,105,260,7000,265,7000,7000,7000,255,7000,584,7000,6999,7000,7000,6999,7000,0,1454,2951,33
276,0,20,0,0,0,0,4,0,999,6,0,1050,8,0,299,62,0,1819,12,0,77,0,0,0,1,0,1,0,0,0,0,0,0,517,0,7000,7000,6999,7000,0,7000,0,45,7000,50,5,7000,5,5,7000,125,320,7000,325,7000,7000,7000,265,7000,549,7000,6999,7000,7000,6999,7000,0,1456,3332,49
277,0,15,1,0,0,0,4,0,704,5,0,810,13,0,268,42,0,1266,3,0,160,1,0,2,1,0,0,0,0,0,0,0,0,379,0,1045,7000,6999,7000,0,7000,5,45,7000,45,5,7000,10,10,7000,120,350,7000,355,320,7000,670,320,7000,6999,7000,6999,7000,7000,6999,7000,0,1458,3056,34
278,0,5,255,2,0,0,4,0,1152,54,0,814,9,0,26,8,0,74,5,0,32,1,0,0,0,0,0,2,0,0,2,0,2,574,0,5,250,6999,7000,0,7000,0,0,7000,0,165,7000,190,95,7000,125,95,7000,265,95,7000,7000,7000,7000,6999,250,6999,7000,250,6999,550,0,634,3792,42
279,0,5,139,2,0,0,3,0,771,47,0,583,6,0,5,3,0,39,3,0,13,1,0,0,1,0,0,2,0,0,2,0,0,315,0,0,10,6999,7000,0,7000,0,0,7000,0,145,7000,155,150,7000,155,10,7000,155,10,7000,7000,10,7000,6999,10,6999,7000,10,6999,7000,0,704,3274,52
280,0,10,270,2,0,1,4,0,1146,54,0,793,27,0,84,6,0,70,4,0,5,2,0,0,1,0,0,2,0,0,2,0,4,583,0,0,5,6999,415,0,7000,0,0,7000,0,170,7000,175,95,7000,140,95,7000,285,5,7000,7000,5,7000,6999,5,6999,7000,5,6999,590,0,710,3428,54
281,0,6,202,2,0,2,2,0,1001,50,1,740,15,0,47,9,0,56,5,0,10,2,0,0,1,0,0,2,0,0,2,0,0,514,0,5,10,6999,385,0,7000,0,0,830,0,120,7000,125,100,7000,115,10,7000,310,10,7000,7000,10,7000,6999,10,6999,7000,10,6999,7000,0,712,3264,51
282,0,3,141,2,0,3,2,0,863,50,0,707,24,0,93,6,0,59,3,0,12,1,0,1,1,0,0,2,0,0,2,0,1,388,0,0,10,6999,360,0,7000,0,0,7000,0,120,7000,120,95,7000,110,125,7000,275,130,7000,310,10,7000,6999,10,6999,7000,10,6999,490,0,714,3044,45
283,0,5,165,2,0,1,3,0,1165,70,0,924,19,0,96,8,0,100,4,0,10,0,0,0,1,0,0,2,0,0,2,0,1,581,0,0,10,6999,830,0,7000,0,0,7000,0,105,7000,120,100,7000,105,10,7000,280,7000,7000,7000,10,7000,6999,10,6999,7000,10,6999,870,0,721,3205,49
284,0,8,174,1,0,6,3,0,1190,51,0,894,19,0,73,7,0,87,3,0,19,0,0,0,0,0,0,1,0,0,1,0,2,556,0,10,290,6999,555,0,7000,0,0,7000,0,100,7000,110,150,7000,160,135,7000,145,7000,7000,7000,7000,7000,6999,290,6999,7000,290,6999,845,0,723,3560,52
285,1,0,55,2,0,0,1,0,439,14,0,220,3,0,1,5,0,575,3,0,78,2,0,18,1,1,0,1,1,0,1,0,0,348,7000,10,5,6999,7000,0,7000,5,5,7000,55,5,7000,460,5,7000,10,5,7000,180,5,7000,275,5,460,6999,5,459,7000,5,6999,7000,0,1876,3878,55
286,1,0,45,2,0,0,1,0,539,41,0,601,7,0,374,4,0,579,8,0,263,2,1,49,1,2,49,2,2,4,1,0,0,601,7000,15,10,6999,7000,0,7000,0,5,7000,35,5,7000,215,10,7000,15,10,7000,300,10,230,335,10,230,399,10,229,835,10,6999,7000,0,1878,3139,40
287,1,0,32,2,0,0,1,0,552,18,0,296,4,0,141,5,0,653,3,0,91,3,0,41,1,2,11,1,2,0,1,0,0,450,7000,25,5,6999,7000,0,7000,5,5,7000,50,5,7000,285,5,7000,15,5,7000,180,5,7000,285,5,380,534,5,379,7000,5,6999,7000,0,1880,3543,37
288,1,0,42,2,0,0,1,0,447,11,0,149,3,0,48,4,0,488,4,0,28,4,1,4,1,1,0,1,1,0,1,0,0,244,7000,30,10,6999,7000,0,7000,5,5,7000,50,10,7000,20,10,7000,55,10,7000,265,10,225,305,10,230,6999,10,229,7000,10,6999,7000,0,1891,4098,49
289,1,0,10,2,0,0,1,0,660,34,0,441,9,0,255,4,0,705,4,0,218,2,0,45,1,2,16,1,1,0,1,0,0,439,7000,45,5,6999,7000,0,7000,5,5,7000,55,5,7000,345,5,7000,20,5,7000,200,5,7000,270,5,365,464,5,364,7000,5,6999,7000,0,1893,3530,35
290,2,28,1,0,4,58,11,16,310,3,0,76,7,0,83,1,0,391,1,0,49,4,0,6,1,0,11,1,0,12,0,0,0,603,125,585,7000,9,125,5,520,15,5,7000,10,5,7000,100,5,7000,5,110,7000,120,410,7000,415,145,7000,144,370,6999,375,7000,6999,7000,0,1941,2494,34
291,2,27,0,0,3,57,14,12,256,2,0,72,5,0,34,2,0,323,1,0,30,1,0,1,1,0,3,2,0,4,0,0,0,505,150,7000,7000,9,150,5,465,15,5,7000,20,5,7000,165,10,7000,10,130,7000,140,410,7000,415,110,7000,109,395,6999,410,7000,6999,7000,0,1943,2399,27
292,2,13,1,0,1,0,13,5,158,5,0,130,1,0,0,2,0,180,0,0,0,0,0,0,2,0,8,0,0,0,0,0,0,178,0,155,7000,129,7000,5,165,5,5,7000,20,5,7000,7000,5,7000,5,7000,7000,7000,7000,7000,7000,70,7000,69,7000,6999,7000,7000,6999,7000,0,1944,2517,26
293,2,31,10,0,3,63,18,12,429,5,0,51,4,0,40,1,0,445,1,0,14,1,0,3,1,0,6,1,0,3,0,0,0,582,190,500,7000,309,320,10,140,20,10,7000,30,10,7000,165,10,7000,15,240,7000,255,495,7000,515,55,7000,54,475,6999,520,7000,6999,7000,0,1946,2511,35
294,2,63,3,0,5,174,23,85,1061,7,1,166,7,0,62,1,0,920,1,0,30,1,0,5,1,0,6,1,0,17,0,0,0,1829,125,570,7000,124,130,5,480,35,5,1570,20,5,7000,160,10,7000,10,105,7000,115,360,7000,375,155,7000,154,435,6999,450,7000,6999,7000,0,1948,2660,33
295,2,12,1,0,0,0,13,7,182,5,0,82,1,0,30,1,0,193,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,172,0,95,7000,6999,7000,5,165,10,5,7000,30,5,7000,10,10,7000,10,7000,7000,7000,7000,7000,7000,65,7000,129,7000,6999,7000,7000,6999,7000,0,2108,2533,27
296,2,15,0,0,3,34,9,13,196,3,0,82,3,0,31,1,0,283,1,0,37,1,0,1,1,0,3,1,0,7,0,0,0,515,150,7000,7000,149,150,5,465,20,5,7000,10,10,7000,70,10,7000,10,130,7000,140,420,7000,425,110,7000,109,345,6999,370,7000,6999,7000,0,2109,2181,28
297,2,20,2,0,3,52,10,13,436,3,0,90,10,0,170,1,0,408,1,0,21,1,0,0,1,0,1,1,0,3,0,0,0,664,125,370,7000,9,135,10,240,60,10,7000,30,10,7000,120,10,7000,10,120,7000,125,700,7000,7000,145,7000,144,515,6999,525,7000,6999,7000,0,2193,2445,28
298,1,0,0,1,3,113,30,15,394,26,2,182,19,3,345,4,2,272,1,1,121,3,0,92,3,1,60,1,0,11,1,0,115,541,7000,7000,0,929,360,55,400,55,55,795,190,0,1075,0,95,520,95,200,1045,205,0,7000,40,270,905,274,930,6999,935,365,6999,365,0,1850,1647,25
299,1,0,0,1,2,113,17,9,247,16,1,97,8,1,223,3,0,212,1,0,94,2,0,50,2,0,19,1,0,10,1,0,139,275,7000,7000,5,694,235,55,720,55,55,320,210,0,560,5,95,7000,95,255,7000,255,5,7000,335,345,7000,349,695,6999,695,235,6999,240,0,1852,1923,27
300,1,0,0,1,2,110,5,0,173,10,1,46,1,0,202,1,2,188,1,0,60,2,0,38,3,0,26,1,0,1,1,0,130,160,7000,7000,0,654,5,85,7000,90,85,520,220,0,7000,5,95,630,95,255,7000,255,0,7000,85,330,7000,334,655,6999,665,245,6999,250,0,1854,1910,26
301,1,0,0,1,3,142,47,15,451,43,2,166,17,5,352,4,0,273,1,0,102,2,3,137,1,1,83,1,0,60,1,0,198,556,7000,7000,5,624,235,55,755,55,55,515,170,5,835,5,95,7000,95,265,7000,265,5,1090,355,435,970,449,625,6999,635,235,6999,235,0,1857,1805,25
302,1,0,0,1,3,156,22,5,318,21,5,199,16,0,399,4,0,287,1,1,93,2,0,74,1,1,83,2,0,29,2,0,196,465,7000,7000,0,639,235,55,895,55,55,515,215,0,7000,5,95,7000,95,255,1100,255,0,7000,325,335,750,339,640,6999,645,0,6999,235,0,1859,1972,35
303,0,8,0,1,0,0,29,0,358,4,0,90,3,0,293,7,0,189,3,0,97,1,0,0,2,0,1,2,0,0,1,0,0,324,0,7000,0,6999,7000,0,7000,20,0,7000,305,0,7000,5,0,7000,55,0,7000,180,0,7000,7000,0,7000,399,0,6999,7000,0,6999,7000,0,1990,1768,25
304,0,6,0,1,0,0,39,0,479,6,0,145,3,0,321,7,0,195,4,0,131,1,0,0,2,0,0,2,0,0,1,0,0,340,0,7000,5,6999,7000,0,7000,15,0,7000,265,0,7000,10,0,7000,60,5,7000,175,0,7000,7000,0,7000,6999,0,6999,7000,0,6999,7000,0,1992,1848,23
305,0,9,0,1,0,0,18,0,208,3,0,29,2,0,279,7,0,211,3,0,52,1,0,0,1,0,0,1,0,0,1,0,0,213,0,7000,0,6999,7000,0,7000,10,0,7000,215,0,7000,10,0,7000,60,0,7000,180,0,7000,7000,0,7000,6999,0,6999,7000,0,6999,7000,0,2176,1860,28
306,0,12,0,1,0,0,29,0,329,5,0,60,2,0,352,5,0,196,3,0,83,1,0,0,1,0,0,1,0,0,1,0,0,292,0,7000,0,6999,7000,0,7000,5,0,7000,220,0,7000,5,0,7000,100,0,7000,175,0,7000,7000,0,7000,6999,0,6999,7000,0,6999,7000,0,2201,1992,22
307,0,11,1,1,0,0,39,0,433,4,0,135,3,0,364,5,0,213,3,0,126,1,0,0,1,0,0,1,0,0,1,0,0,468,0,10,0,6999,7000,0,7000,15,0,7000,215,0,7000,5,0,7000,65,0,7000,180,0,7000,7000,0,7000,6999,0,6999,7000,0,6999,7000,0,2203,1738,26
308,0,6,0,1,0,0,27,0,299,9,0,214,2,0,389,6,0,289,3,0,59,1,0,0,1,0,0,1,0,0,1,0,0,327,0,7000,0,6999,7000,0,7000,15,0,7000,215,0,7000,5,0,7000,55,0,7000,155,0,7000,7000,0,7000,6999,0,6999,7000,0,6999,7000,0,2205,2167,25
309,1,0,41,0,0,0,20,0,687,7,1,505,7,0,343,3,0,114,3,0,83,6,0,46,4,0,12,4,0,6,1,0,0,480,7000,25,7000,6999,7000,0,7000,0,0,115,0,30,7000,80,30,7000,440,30,7000,370,30,7000,440,30,7000,719,30,6999,740,30,6999,7000,0,660,2721,40
310,1,0,2,0,0,0,46,0,712,27,0,763,3,0,425,5,0,281,3,0,181,5,0,182,4,0,104,3,0,12,1,0,0,1173,7000,620,7000,6999,7000,0,7000,0,0,7000,0,80,7000,160,80,7000,250,80,7000,230,80,7000,495,80,7000,494,80,6999,475,80,6999,7000,0,662,2718,40
311,1,0,38,0,0,0,15,0,579,9,1,553,8,0,290,4,0,116,3,0,103,6,0,60,2,0,16,3,0,9,0,0,0,546,7000,15,7000,6999,7000,0,7000,0,0,120,0,30,7000,80,30,7000,295,30,7000,240,30,7000,425,30,7000,559,30,6999,425,7000,6999,7000,0,670,2958,43
312,1,0,1,0,0,0,27,0,561,4,0,485,4,0,232,8,0,100,2,0,43,5,0,55,3,0,37,2,0,2,0,0,0,445,7000,375,7000,6999,7000,5,7000,10,5,7000,10,50,7000,135,50,7000,150,50,7000,320,50,7000,395,50,7000,379,50,6999,625,7000,6999,7000,0,674,2884,33
313,1,0,13,0,0,0,29,0,838,5,0,690,8,0,453,2,0,112,3,0,159,8,0,115,3,0,21,3,0,28,0,0,0,968,7000,105,7000,6999,7000,0,7000,0,0,7000,0,45,7000,110,45,7000,480,45,7000,220,45,7000,580,40,7000,574,40,6999,430,7000,6999,7000,0,681,3020,38
314,1,0,17,0,0,0,27,0,895,1,0,541,6,0,518,4,0,63,2,0,97,5,0,54,1,0,19,1,0,1,0,0,0,602,7000,25,7000,6999,7000,0,7000,0,0,7000,0,5,7000,100,5,7000,165,5,7000,330,5,7000,715,695,7000,704,775,6999,855,7000,6999,7000,0,2083,3124,38
315,1,1,18,0,0,0,33,0,912,1,0,630,9,0,569,4,0,107,4,0,104,5,0,93,4,0,50,2,0,7,0,0,0,812,815,15,7000,6999,7000,0,7000,0,0,7000,0,150,7000,165,150,7000,190,145,7000,145,150,7000,550,150,7000,479,150,6999,640,7000,6999,7000,0,2198,3214,40
316,2,16,0,0,0,0,31,32,241,2,0,76,4,0,23,8,0,258,3,0,795,6,0,663,1,0,74,1,0,0,0,0,0,1103,0,7000,7000,6999,7000,75,485,80,200,7000,920,1035,7000,1045,0,7000,5,0,7000,5,125,7000,130,160,7000,174,240,6999,7000,7000,6999,7000,0,783,2899,30
317,2,19,0,0,0,0,56,17,285,3,1,52,3,1,68,8,0,238,1,0,852,5,0,714,1,0,62,1,0,0,0,0,0,1237,130,7000,7000,6999,7000,70,280,70,70,1190,295,805,865,835,0,7000,10,0,7000,10,115,7000,120,135,7000,144,185,6999,7000,7000,6999,7000,0,785,2329,30
318,2,10,1,0,0,0,27,15,208,2,0,57,1,0,33,5,0,194,1,0,694,4,0,549,1,0,67,1,0,0,0,0,0,828,155,280,7000,6999,7000,65,570,65,65,7000,750,905,7000,905,0,7000,10,0,7000,10,135,7000,135,160,7000,159,245,6999,7000,7000,6999,7000,0,788,2855,30
319,2,7,0,0,0,0,44,21,211,2,0,0,1,0,13,14,0,274,1,0,592,3,0,437,1,0,69,0,0,0,0,0,0,978,135,7000,7000,6999,7000,70,325,70,70,7000,7000,330,7000,335,0,7000,5,5,7000,5,125,7000,125,135,7000,139,7000,6999,7000,7000,6999,7000,0,2166,2349,33
320,2,15,0,0,0,0,27,23,139,2,0,2,0,0,0,4,0,213,1,0,493,3,0,277,1,0,74,1,0,0,0,0,0,555,0,7000,7000,6999,7000,65,380,70,65,7000,380,7000,7000,7000,0,7000,5,0,7000,5,110,7000,115,130,7000,134,300,6999,7000,7000,6999,7000,0,2168,2720,28
321,2,11,0,0,0,0,46,9,173,12,4,43,0,0,0,5,0,205,1,0,537,5,0,400,1,0,56,1,0,0,0,0,0,789,130,7000,7000,6999,7000,70,485,75,70,820,400,7000,7000,7000,0,7000,5,0,7000,5,115,7000,115,130,7000,134,565,6999,7000,7000,6999,7000,0,2170,2306,34
322,2,17,0,0,0,0,41,21,168,1,0,0,0,0,0,6,0,329,1,0,663,3,0,395,1,0,54,1,0,0,0,0,0,856,230,7000,7000,6999,7000,180,390,190,265,7000,7000,7000,7000,7000,0,7000,5,0,7000,5,140,7000,140,235,7000,249,250,6999,7000,7000,6999,7000,0,2172,2609,33
323,2,8,0,0,0,0,28,9,106,1,0,0,0,0,0,3,0,226,1,0,666,3,0,446,1,0,96,1,0,0,0,0,0,528,130,7000,7000,6999,7000,70,490,75,70,7000,7000,7000,7000,7000,0,7000,5,0,7000,5,110,7000,115,130,7000,134,310,6999,7000,7000,6999,7000,0,2174,3045,33
324,1,1,0,1,0,0,15,0,52,6,0,49,1,0,388,6,0,340,4,0,61,1,0,1,0,0,0,1,0,13,1,0,1,633,395,7000,5,6999,7000,5,7000,210,5,7000,175,5,7000,5,5,7000,35,55,7000,65,575,7000,675,7000,7000,6999,320,6999,470,320,6999,570,0,725,2311,23
325,1,1,2,1,0,0,16,0,93,2,0,6,1,0,175,5,0,167,2,0,4,1,0,0,1,0,0,1,0,0,1,0,0,278,315,190,5,6999,7000,5,7000,200,5,7000,160,5,7000,5,5,7000,20,5,7000,395,5,7000,7000,5,7000,6999,5,6999,7000,5,6999,7000,0,1962,2020,23
326,1,0,0,1,0,0,25,0,348,9,0,38,1,0,350,6,0,489,5,0,81,2,0,47,1,0,0,3,0,28,2,0,1,693,7000,7000,15,6999,7000,10,7000,235,15,7000,120,10,7000,15,10,7000,20,15,7000,175,15,7000,420,10,7000,6999,15,6999,385,15,6999,315,0,1964,2188,25
327,1,0,1,1,0,0,17,0,153,7,0,60,1,0,310,5,0,294,4,0,65,2,0,35,1,0,0,2,0,15,2,0,1,537,7000,180,5,6999,7000,5,7000,235,5,7000,130,5,7000,10,5,7000,30,5,7000,200,10,7000,325,5,7000,6999,5,6999,370,5,6999,355,0,1972,2020,22
328,1,0,2,1,0,0,69,0,529,15,0,64,1,0,354,5,0,626,5,0,119,2,0,66,1,0,0,3,0,52,2,0,0,1006,7000,140,10,6999,7000,10,7000,220,10,7000,150,10,7000,15,10,7000,20,10,7000,75,10,7000,345,10,7000,6999,10,6999,290,10,6999,7000,0,1974,1858,21
329,1,0,1,1,0,0,22,0,209,6,0,56,1,0,320,6,1,373,5,0,65,2,0,33,1,0,0,3,0,39,2,0,0,576,7000,455,10,6999,7000,10,7000,220,10,7000,130,10,7000,10,10,310,15,10,7000,135,10,7000,380,10,7000,6999,10,6999,345,10,6999,7000,0,1976,2090,22
330,2,7,0,0,0,0,57,20,187,12,0,213,2,0,16,2,0,320,2,0,163,3,0,57,2,0,137,1,0,0,0,0,0,839,125,7000,7000,6999,7000,30,305,35,0,7000,5,70,7000,70,0,7000,5,90,7000,120,155,7000,170,130,7000,129,845,6999,7000,7000,6999,7000,0,478,2489,29
331,2,10,0,0,0,0,23,31,154,4,7,183,1,0,23,1,0,329,2,0,135,1,0,48,4,0,125,1,0,2,0,0,0,759,130,7000,7000,6999,7000,20,150,20,0,590,5,55,7000,55,5,7000,5,110,7000,120,190,7000,190,130,7000,139,620,6999,620,7000,6999,7000,0,479,2515,27
332,2,15,2,0,0,0,60,52,244,2,0,150,2,0,13,1,0,366,3,0,208,2,0,49,3,0,140,1,0,1,0,0,0,1096,125,620,7000,6999,7000,20,240,25,0,7000,0,55,7000,55,0,7000,0,110,7000,125,250,7000,310,130,7000,134,770,6999,795,7000,6999,7000,0,480,2681,27
333,0,15,0,0,0,0,46,0,395,6,0,112,4,0,537,6,0,512,5,0,50,1,0,0,1,0,0,0,0,0,0,0,0,409,0,7000,7000,6999,7000,90,7000,95,45,7000,45,0,7000,10,30,7000,100,30,7000,170,30,7000,7000,30,7000,6999,7000,6999,7000,7000,6999,7000,0,652,1969,24
334,0,8,2,0,0,0,45,0,301,2,0,123,2,0,410,9,1,397,3,0,13,1,0,0,0,0,0,0,0,0,0,0,0,309,0,420,7000,6999,7000,95,7000,95,50,7000,50,5,7000,15,75,690,100,75,7000,165,75,7000,7000,7000,7000,6999,7000,6999,7000,7000,6999,7000,0,653,2133,26
335,0,7,0,2,0,390,33,0,193,2,0,160,4,0,304,2,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,0,7000,0,6999,0,100,7000,100,50,7000,60,110,7000,110,180,7000,195,7000,7000,7000,7000,7000,7000,7000,7000,6999,7000,6999,7000,7000,6999,7000,0,2078,2194,26
336,0,11,0,4,0,409,36,0,243,2,0,112,6,0,351,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365,0,7000,0,6999,0,95,7000,95,45,7000,45,95,7000,100,190,7000,215,7000,7000,7000,7000,7000,7000,7000,7000,6999,7000,6999,7000,7000,6999,7000,0,2079,2149,28
337,0,8,0,3,0,462,48,0,399,12,0,196,6,0,457,2,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,531,0,7000,0,6999,0,40,7000,40,45,7000,45,100,7000,100,165,7000,165,7000,7000,7000,7000,7000,7000,7000,7000,6999,7000,6999,7000,7000,6999,7000,0,2080,1936,27
338,2,10,0,0,0,0,13,16,361,5,4,402,2,0,3,2,0,1,1,1,733,1,0,13,0,0,0,0,0,0,0,0,0,739,130,7000,7000,6999,7000,225,300,250,0,410,0,55,7000,55,155,7000,155,0,130,0,115,7000,120,7000,7000,6999,7000,6999,7000,7000,6999,7000,0,2111,3192,32
339,2,35,0,1,0,1,18,41,823,9,10,786,2,0,6,3,0,1,1,4,1113,1,0,8,0,0,0,0,0,0,0,0,0,1374,130,7000,615,6999,630,70,230,75,0,710,0,55,7000,55,160,7000,165,0,135,0,115,7000,125,7000,7000,6999,7000,6999,7000,7000,6999,7000,0,2112,3546,35
340,2,21,1,1,0,0,7,30,420,3,8,657,2,0,4,2,0,2,3,3,868,2,0,5,1,0,1,0,0,0,0,0,0,733,130,25,660,6999,7000,45,465,55,0,380,0,55,7000,75,160,7000,295,0,130,0,115,7000,125,360,7000,369,7000,6999,7000,7000,6999,7000,0,2114,3578,32
341,2,20,0,0,0,0,6,19,199,4,0,357,2,0,5,2,0,1,1,1,485,1,0,9,0,0,0,0,0,0,0,0,0,483,0,7000,7000,6999,7000,225,225,225,0,7000,0,55,7000,55,150,7000,155,0,130,0,115,7000,120,7000,7000,6999,7000,6999,7000,7000,6999,7000,0,2116,3482,31
342,2,6,0,0,0,0,3,13,132,4,0,245,2,0,3,2,0,2,1,0,373,1,0,0,0,0,0,0,0,0,0,0,0,361,0,7000,7000,6999,7000,180,180,185,0,7000,0,55,7000,55,110,7000,110,0,7000,0,250,7000,7000,7000,7000,6999,7000,6999,7000,7000,6999,7000,0,2153,3254,28
343,2,117,0,1,0,2,10,38,218,6,3,59,3,0,52,3,0,40,1,3,212,6,0,3,6,0,0,5,0,0,2,0,2,1401,0,7000,10,6999,340,15,540,20,490,535,495,5,7000,5,45,7000,50,5,215,5,10,7000,140,10,7000,6999,10,6999,7000,10,6999,270,0,1848,2156,26
344,2,53,0,4,0,1,13,33,253,10,16,209,4,0,91,2,0,60,1,2,192,5,0,12,3,0,0,3,0,0,1,0,2,1215,125,7000,5,6999,940,15,365,20,425,500,425,5,7000,5,45,7000,45,5,125,5,5,7000,115,5,7000,6999,5,6999,7000,45,6999,190,0,2179,2042,19
345,2,61,1,4,0,2,4,2,155,2,22,171,5,1,115,2,0,59,2,2,192,6,0,18,4,0,0,5,0,0,5,0,0,1152,155,1065,235,6999,250,110,450,110,525,585,530,5,580,5,45,7000,50,5,160,5,10,7000,140,10,7000,6999,10,6999,7000,10,6999,7000,0,2181,2042,22
